Size,Instance,Epsilon,Algorithm,Objective,TimeDev,IntentDev,Runtime
50,9,1e-06,SA,2327.248400473989,22,22,2.739426374435425
50,9,1e-06,Adaptive SA,2275.823689607714,20,20,2.385709762573242
50,9,1e-06,SA,2298.9776063780164,21,21,2.363797187805176
50,9,1e-06,Adaptive SA,2275.823689607714,20,20,2.327012300491333
50,9,1e-06,SA,2293.614872553109,21,21,3.4720168113708496
50,9,1e-06,Adaptive SA,2275.823689607714,20,20,2.620198965072632
50,9,1e-06,SA,2321.56746920147,22,22,2.6943554878234863
50,9,1e-06,Adaptive SA,2275.823689607714,20,20,2.3625969886779785
50,9,1e-06,SA,2295.719646339792,21,21,2.472733974456787
50,9,1e-06,Adaptive SA,2275.823689607714,20,20,3.4314510822296143
50,9,1e-06,SA,2301.9122267824787,21,21,2.410388946533203
50,9,1e-06,Adaptive SA,2275.823689607714,20,20,2.4134867191314697
50,9,1e-06,SA,2275.823689607714,20,20,2.408339738845825
50,9,1e-06,Adaptive SA,2275.823689607714,20,20,2.282277822494507
50,9,1e-06,SA,2291.3061330346814,21,21,3.59318208694458
50,9,1e-06,Adaptive SA,2275.823689607714,20,20,2.3769490718841553
50,10,1e-06,Greedy,2131.8558274274587,20,20,0.003937482833862305
50,10,1e-06,SA,2157.5984397457064,21,21,2.5115091800689697
50,10,1e-06,Adaptive SA,2131.8558274274587,20,20,2.426640748977661
50,10,1e-06,SA,2158.523467311948,21,21,3.021477460861206
50,10,1e-06,Adaptive SA,2131.8558274274587,20,20,4.10736870765686
50,10,1e-06,SA,2183.084867851142,22,22,2.532876968383789
50,10,1e-06,Adaptive SA,2131.8558274274587,20,20,2.2299678325653076
50,10,1e-06,SA,2140.9510987617964,21,21,2.43652081489563
50,10,1e-06,Adaptive SA,2131.8558274274587,20,20,2.723963737487793
50,10,1e-06,SA,2171.2714749654288,22,22,3.232879877090454
50,10,1e-06,Adaptive SA,2131.8558274274587,20,20,2.287605047225952
50,10,1e-06,SA,2168.92264398411,21,21,2.458073139190674
50,10,1e-06,Adaptive SA,2131.8558274274587,20,20,2.421704053878784
50,10,1e-06,SA,2134.385770522136,22,22,2.9031903743743896
50,10,1e-06,Adaptive SA,2131.8558274274587,20,20,3.01591420173645
50,10,1e-06,SA,2140.765791771075,22,22,2.569204092025757
50,10,1e-06,Adaptive SA,2131.8558274274587,20,20,2.3862719535827637
50,10,1e-06,SA,2157.5089831690993,21,21,2.382833957672119
50,10,1e-06,Adaptive SA,2131.8558274274587,20,20,2.6138925552368164
50,10,1e-06,SA,2151.3875575497705,21,21,3.1414475440979004
50,10,1e-06,Adaptive SA,2131.8558274274587,20,20,2.2707643508911133
60,1,1e-06,Greedy,2705.112447585639,25,25,0.004438638687133789
60,1,1e-06,SA,2705.1124475856395,25,25,2.6587021350860596
60,1,1e-06,Adaptive SA,2705.1124475856395,25,25,2.6219091415405273
60,1,1e-06,SA,2767.02418389794,27,27,3.3265600204467773
60,1,1e-06,Adaptive SA,2705.1124475856395,25,25,3.044731616973877
60,1,1e-06,SA,2733.1641121120697,26,26,2.7260115146636963
60,1,1e-06,Adaptive SA,2705.1124475856395,25,25,2.7619388103485107
60,1,1e-06,SA,2731.663851101615,27,27,2.8012802600860596
60,1,1e-06,Adaptive SA,2705.1124475856395,25,25,3.603520631790161
60,1,1e-06,SA,2709.8759585899184,28,28,2.8279643058776855
60,1,1e-06,Adaptive SA,2705.1124475856395,25,25,2.6204450130462646
60,1,1e-06,SA,2718.53539825762,26,26,2.682520627975464
60,1,1e-06,Adaptive SA,2705.1124475856395,25,25,3.2358694076538086
60,1,1e-06,SA,2771.8748196705124,27,27,3.1835920810699463
60,1,1e-06,Adaptive SA,2705.1124475856395,25,25,2.5801258087158203
60,1,1e-06,SA,2748.7018827705374,26,26,2.6299126148223877
60,1,1e-06,Adaptive SA,2705.1124475856395,25,25,2.5897445678710938
60,1,1e-06,SA,2760.4005950739383,27,27,3.8075644969940186
60,1,1e-06,Adaptive SA,2705.1124475856395,25,25,2.5442540645599365
60,1,1e-06,SA,2721.003343144329,27,27,2.6611170768737793
60,1,1e-06,Adaptive SA,2705.1124475856395,25,25,2.5023770332336426
60,2,1e-06,Greedy,2715.6525379758355,26,26,0.0049550533294677734
60,2,1e-06,SA,2715.652537975836,26,26,3.1948728561401367
60,2,1e-06,Adaptive SA,2715.652537975836,26,26,3.148653745651245
60,2,1e-06,SA,2725.2184824931855,27,27,2.711662769317627
60,2,1e-06,Adaptive SA,2715.652537975836,26,26,2.5859084129333496
60,2,1e-06,SA,2728.4092509283055,27,27,2.710635185241699
60,2,1e-06,Adaptive SA,2715.652537975836,26,26,3.9544122219085693
60,2,1e-06,SA,2715.652537975836,26,26,2.689610719680786
60,2,1e-06,Adaptive SA,2715.652537975836,26,26,2.5899081230163574
60,2,1e-06,SA,2738.034395081267,27,27,2.66845965385437
60,2,1e-06,Adaptive SA,2715.652537975836,26,26,2.9567902088165283
60,2,1e-06,SA,2754.5041219418067,28,28,3.415489673614502
60,2,1e-06,Adaptive SA,2715.652537975836,26,26,2.5556747913360596
60,2,1e-06,SA,2764.32085477865,28,28,2.7459652423858643
60,2,1e-06,Adaptive SA,2715.652537975836,26,26,2.5419042110443115
60,2,1e-06,SA,2752.2027084696574,28,28,3.7466790676116943
60,2,1e-06,Adaptive SA,2715.652537975836,26,26,2.5165212154388428
60,2,1e-06,SA,2750.7074593369766,28,28,2.750624179840088
60,2,1e-06,Adaptive SA,2715.652537975836,26,26,2.5521013736724854
60,2,1e-06,SA,2715.652537975836,26,26,2.979687452316284
60,2,1e-06,Adaptive SA,2715.652537975836,26,26,3.424240827560425
60,3,1e-06,Greedy,2763.814385437456,26,26,0.004496097564697266
60,3,1e-06,SA,2798.234337816096,27,27,2.6814534664154053
60,3,1e-06,Adaptive SA,2763.814385437456,26,26,2.5105714797973633
60,3,1e-06,SA,2763.814385437456,26,26,2.7730343341827393
60,3,1e-06,Adaptive SA,2763.814385437456,26,26,3.3456411361694336
60,3,1e-06,SA,2775.5414760015306,27,27,3.0390162467956543
60,3,1e-06,Adaptive SA,2763.814385437456,26,26,2.5436604022979736
60,3,1e-06,SA,2766.5774374526686,28,28,2.8215415477752686
60,3,1e-06,Adaptive SA,2763.814385437456,26,26,2.667283773422241
60,3,1e-06,SA,2769.595132193584,27,27,3.7047994136810303
60,3,1e-06,Adaptive SA,2763.814385437456,26,26,2.482624053955078
60,3,1e-06,SA,2773.430949104569,27,27,2.7139217853546143
60,3,1e-06,Adaptive SA,2763.814385437456,26,26,2.5828630924224854
60,3,1e-06,SA,2763.814385437456,26,26,3.4723145961761475
60,3,1e-06,Adaptive SA,2763.814385437456,26,26,3.0583949089050293
60,3,1e-06,SA,2765.599205512154,27,27,2.757920026779175
60,3,1e-06,Adaptive SA,2763.814385437456,26,26,2.570737838745117
60,3,1e-06,SA,2770.3368313254005,27,27,2.745896100997925
60,3,1e-06,Adaptive SA,2763.814385437456,26,26,3.7427830696105957
60,3,1e-06,SA,2787.239175977607,27,27,2.7989232540130615
60,3,1e-06,Adaptive SA,2763.814385437456,26,26,2.4903314113616943
60,4,1e-06,Greedy,2539.6870478627966,25,25,0.004730701446533203
60,4,1e-06,SA,2594.12505530696,28,28,2.722038984298706
60,4,1e-06,Adaptive SA,2539.687047862797,25,25,3.286381959915161
60,4,1e-06,SA,2612.3370875122177,28,28,3.275193691253662
60,4,1e-06,Adaptive SA,2539.687047862797,25,25,2.608093500137329
60,4,1e-06,SA,2580.1717841281047,27,27,2.669149875640869
60,4,1e-06,Adaptive SA,2539.687047862797,25,25,2.5645127296447754
60,4,1e-06,SA,2610.6597414399303,27,27,3.949955463409424
60,4,1e-06,Adaptive SA,2539.687047862797,25,25,2.62172794342041
60,4,1e-06,SA,2601.9107718085597,27,27,2.6712825298309326
60,4,1e-06,Adaptive SA,2539.687047862797,25,25,2.575104236602783
60,4,1e-06,SA,2597.614833737137,27,27,3.361173391342163
60,4,1e-06,Adaptive SA,2539.687047862797,25,25,3.0055572986602783
60,4,1e-06,SA,2577.75413487629,28,28,2.711956262588501
60,4,1e-06,Adaptive SA,2539.687047862797,25,25,2.634617567062378
60,4,1e-06,SA,2579.5801674332693,28,28,3.0130600929260254
60,4,1e-06,Adaptive SA,2539.687047862797,25,25,3.566986322402954
60,4,1e-06,SA,2630.1686436971863,28,28,2.712116003036499
60,4,1e-06,Adaptive SA,2539.687047862797,25,25,2.688424825668335
60,4,1e-06,SA,2539.687047862797,25,25,2.6767005920410156
60,4,1e-06,Adaptive SA,2539.687047862797,25,25,3.1915502548217773
60,5,1e-06,Greedy,2673.8758286250054,26,26,0.006337404251098633
60,5,1e-06,SA,2673.875828625006,26,26,3.2279365062713623
60,5,1e-06,Adaptive SA,2673.875828625006,26,26,2.591682195663452
60,5,1e-06,SA,2731.32798006951,28,28,2.7735254764556885
60,5,1e-06,Adaptive SA,2673.875828625006,26,26,2.59480881690979
60,5,1e-06,SA,2702.1346187984377,28,28,3.8198904991149902
60,5,1e-06,Adaptive SA,2673.875828625006,26,26,2.6795172691345215
60,5,1e-06,SA,2673.875828625006,26,26,2.9455835819244385
60,5,1e-06,Adaptive SA,2673.875828625006,26,26,2.6710927486419678
60,5,1e-06,SA,2673.875828625006,26,26,3.607043743133545
60,5,1e-06,Adaptive SA,2673.875828625006,26,26,2.8475427627563477
60,5,1e-06,SA,2699.052664005038,27,27,2.7678258419036865
60,5,1e-06,Adaptive SA,2673.875828625006,26,26,2.635335683822632
60,5,1e-06,SA,2689.589660249868,27,27,2.881026268005371
60,5,1e-06,Adaptive SA,2673.875828625006,26,26,3.4643917083740234
60,5,1e-06,SA,2705.4172550318854,28,28,2.888015031814575
60,5,1e-06,Adaptive SA,2673.875828625006,26,26,2.532846450805664
60,5,1e-06,SA,2698.7534449520945,27,27,2.7056820392608643
60,5,1e-06,Adaptive SA,2673.875828625006,26,26,3.6319432258605957
60,5,1e-06,SA,2735.7137906236408,28,28,2.9977054595947266
60,5,1e-06,Adaptive SA,2673.875828625006,26,26,2.593806743621826
60,6,1e-06,Greedy,2820.2239996457456,26,26,0.004520893096923828
60,6,1e-06,SA,2901.448236997275,28,28,2.7283058166503906
60,6,1e-06,Adaptive SA,2820.2239996457456,26,26,2.8948583602905273
60,6,1e-06,SA,2903.3092054068925,28,28,3.580026388168335
60,6,1e-06,Adaptive SA,2820.2239996457456,26,26,2.6164462566375732
60,6,1e-06,SA,2900.1207951130355,28,28,2.6979684829711914
60,6,1e-06,Adaptive SA,2820.2239996457456,26,26,2.5267133712768555
60,6,1e-06,SA,2954.194352905251,29,29,3.8077127933502197
60,6,1e-06,Adaptive SA,2820.2239996457456,26,26,2.7942252159118652
60,6,1e-06,SA,2899.6176714156436,28,28,2.879746437072754
60,6,1e-06,Adaptive SA,2820.2239996457456,26,26,2.6484456062316895
60,6,1e-06,SA,2955.617182005368,30,30,3.403571367263794
60,6,1e-06,Adaptive SA,2820.2239996457456,26,26,3.2104532718658447
60,6,1e-06,SA,2905.5642101677386,28,28,2.7128496170043945
60,6,1e-06,Adaptive SA,2820.2239996457456,26,26,2.614985704421997
60,6,1e-06,SA,2918.1741516388392,29,29,2.929365634918213
60,6,1e-06,Adaptive SA,2820.2239996457456,26,26,3.6686527729034424
60,6,1e-06,SA,2960.3722071647476,29,29,2.759765863418579
60,6,1e-06,Adaptive SA,2820.2239996457456,26,26,2.7214581966400146
60,6,1e-06,SA,2956.180244232108,29,29,2.9604177474975586
60,6,1e-06,Adaptive SA,2820.2239996457456,26,26,3.4510581493377686
60,7,1e-06,Greedy,2656.6876595378526,26,26,0.007126569747924805
60,7,1e-06,SA,2656.687659537853,26,26,2.9511849880218506
60,7,1e-06,Adaptive SA,2656.687659537853,26,26,2.6441032886505127
60,7,1e-06,SA,2680.473808033774,27,27,2.7602312564849854
60,7,1e-06,Adaptive SA,2656.687659537853,26,26,2.675421953201294
60,7,1e-06,SA,2656.687659537853,26,26,3.6507575511932373
60,7,1e-06,Adaptive SA,2656.687659537853,26,26,2.639512300491333
60,7,1e-06,SA,2670.9924234251766,28,28,2.8218603134155273
60,7,1e-06,Adaptive SA,2656.687659537853,26,26,2.62699294090271
60,7,1e-06,SA,2656.687659537853,26,26,3.469752311706543
60,7,1e-06,Adaptive SA,2656.687659537853,26,26,2.9079930782318115
60,7,1e-06,SA,2659.598854623789,27,27,2.73907208442688
60,7,1e-06,Adaptive SA,2656.687659537853,26,26,2.551143169403076
60,7,1e-06,SA,2678.9368769436833,27,27,2.7434237003326416
60,7,1e-06,Adaptive SA,2656.687659537853,26,26,3.5416719913482666
60,7,1e-06,SA,2656.687659537853,26,26,2.794964075088501
60,7,1e-06,Adaptive SA,2656.687659537853,26,26,2.6008269786834717
60,7,1e-06,SA,2656.687659537853,26,26,2.6210782527923584
60,7,1e-06,Adaptive SA,2656.687659537853,26,26,3.226510763168335
60,7,1e-06,SA,2656.687659537853,26,26,3.1204233169555664
60,7,1e-06,Adaptive SA,2656.687659537853,26,26,2.5788180828094482
60,8,1e-06,Greedy,2763.615728364111,26,26,0.004577159881591797
60,8,1e-06,SA,2763.615728364111,26,26,2.5940864086151123
60,8,1e-06,Adaptive SA,2763.615728364111,26,26,2.6028857231140137
60,8,1e-06,SA,2770.6525321722356,27,27,3.9712700843811035
60,8,1e-06,Adaptive SA,2763.615728364111,26,26,2.5364060401916504
60,8,1e-06,SA,2787.730860060404,27,27,2.6134681701660156
60,8,1e-06,Adaptive SA,2763.615728364111,26,26,2.64475417137146
60,8,1e-06,SA,2791.1438656382466,28,28,3.3901164531707764
60,8,1e-06,Adaptive SA,2763.615728364111,26,26,3.0840554237365723
60,8,1e-06,SA,2763.615728364111,26,26,2.737764358520508
60,8,1e-06,Adaptive SA,2763.615728364111,26,26,2.579287052154541
60,8,1e-06,SA,2784.399318600445,27,27,2.768476963043213
60,8,1e-06,Adaptive SA,2763.615728364111,26,26,3.7177748680114746
60,8,1e-06,SA,2763.615728364111,26,26,2.722482204437256
60,8,1e-06,Adaptive SA,2763.615728364111,26,26,2.6240320205688477
60,8,1e-06,SA,2763.615728364111,26,26,2.7106783390045166
60,8,1e-06,Adaptive SA,2763.615728364111,26,26,3.1312549114227295
60,8,1e-06,SA,2778.8766227402452,28,28,3.2429049015045166
60,8,1e-06,Adaptive SA,2763.615728364111,26,26,2.565851926803589
60,8,1e-06,SA,2763.615728364111,26,26,2.773078441619873
60,8,1e-06,Adaptive SA,2763.615728364111,26,26,2.5899434089660645
60,9,1e-06,Greedy,2721.082426897154,25,25,0.005208492279052734
60,9,1e-06,SA,2799.621811559016,27,27,3.8781964778900146
60,9,1e-06,Adaptive SA,2721.082426897154,25,25,2.6397030353546143
60,9,1e-06,SA,2799.621811559016,27,27,2.800736904144287
60,9,1e-06,Adaptive SA,2721.082426897154,25,25,2.585437536239624
60,9,1e-06,SA,2787.5010817866178,28,28,3.3609089851379395
60,9,1e-06,Adaptive SA,2721.082426897154,25,25,3.0735840797424316
60,9,1e-06,SA,2728.8851270002524,27,27,2.918700933456421
60,9,1e-06,Adaptive SA,2721.082426897154,25,25,2.546680450439453
60,9,1e-06,SA,2773.631116517435,28,28,2.7475037574768066
60,9,1e-06,Adaptive SA,2721.082426897154,25,25,3.7136218547821045
60,9,1e-06,SA,2749.3495409658763,26,26,2.731872320175171
60,9,1e-06,Adaptive SA,2721.082426897154,25,25,2.6021132469177246
60,9,1e-06,SA,2748.176605136947,26,26,2.6666393280029297
60,9,1e-06,Adaptive SA,2721.082426897154,25,25,3.124234437942505
60,9,1e-06,SA,2753.5054070337005,26,26,3.2400524616241455
60,9,1e-06,Adaptive SA,2721.082426897154,25,25,2.5809600353240967
60,9,1e-06,SA,2744.5672024034534,27,27,2.700629711151123
60,9,1e-06,Adaptive SA,2721.082426897154,25,25,2.5218939781188965
60,9,1e-06,SA,2755.188937165636,26,26,3.8824427127838135
60,9,1e-06,Adaptive SA,2721.082426897154,25,25,2.6337082386016846
60,10,1e-06,Greedy,2595.214265575346,23,23,0.0055332183837890625
60,10,1e-06,SA,2704.948507673345,26,26,2.7173163890838623
60,10,1e-06,Adaptive SA,2646.6806560896407,27,27,2.606527090072632
60,10,1e-06,SA,2708.9202306067223,26,26,3.322296380996704
60,10,1e-06,Adaptive SA,2595.2142655753464,23,23,3.2557802200317383
60,10,1e-06,SA,2711.184786583943,26,26,2.643552780151367
60,10,1e-06,Adaptive SA,2595.2142655753464,23,23,2.550243616104126
60,10,1e-06,SA,2718.2263826968656,26,26,2.784238815307617
60,10,1e-06,Adaptive SA,2595.2142655753464,23,23,3.8670005798339844
60,10,1e-06,SA,2679.167629188896,25,25,2.735572099685669
60,10,1e-06,Adaptive SA,2595.2142655753464,23,23,2.5899171829223633
60,10,1e-06,SA,2708.4940513454503,26,26,2.7899022102355957
60,10,1e-06,Adaptive SA,2595.2142655753464,23,23,3.310375928878784
60,10,1e-06,SA,2718.741585760009,26,26,3.207399845123291
60,10,1e-06,Adaptive SA,2595.2142655753464,23,23,2.6193604469299316
60,10,1e-06,SA,2718.178375694988,26,26,3.1361589431762695
60,10,1e-06,Adaptive SA,2595.2142655753464,23,23,2.7719357013702393
60,10,1e-06,SA,2735.2372622324556,27,27,3.6832287311553955
60,10,1e-06,Adaptive SA,2595.2142655753464,23,23,2.645179271697998
60,10,1e-06,SA,2727.5832996667687,27,27,3.510265350341797
60,10,1e-06,Adaptive SA,2595.2142655753464,23,23,2.660344362258911
40,1,0.0001,Greedy,1844.713819656871,14,14,0.004811763763427734
40,1,0.0001,SA,1871.2165350283196,15,15,3.3227105140686035
40,1,0.0001,Adaptive SA,1844.7138196568712,14,14,2.1114792823791504
40,1,0.0001,SA,1871.8597830328627,15,15,2.384119987487793
40,1,0.0001,Adaptive SA,1844.7138196568712,14,14,2.077913761138916
40,1,0.0001,SA,1889.2882280075294,16,16,2.2419815063476562
40,1,0.0001,Adaptive SA,1844.7138196568712,14,14,2.4234120845794678
40,1,0.0001,SA,1902.1061092590517,16,16,2.8679027557373047
40,1,0.0001,Adaptive SA,1884.827736434466,15,15,2.1392111778259277
40,1,0.0001,SA,1915.4151594793548,16,16,2.357820987701416
40,1,0.0001,Adaptive SA,1844.7138196568712,14,14,2.0978715419769287
40,1,0.0001,SA,1844.7138196568712,14,14,2.10041880607605
40,1,0.0001,Adaptive SA,1844.7138196568712,14,14,3.0028533935546875
40,1,0.0001,SA,1915.4151594793548,16,16,2.704317808151245
40,1,0.0001,Adaptive SA,1844.7138196568712,14,14,2.1775834560394287
40,1,0.0001,SA,1884.827736434466,15,15,2.172468900680542
40,1,0.0001,Adaptive SA,1844.7138196568712,14,14,2.080517292022705
40,1,0.0001,SA,1876.8316664043784,15,15,2.597278118133545
40,1,0.0001,Adaptive SA,1844.7138196568712,14,14,2.8438432216644287
40,1,0.0001,SA,1863.4830250949437,15,15,2.176447868347168
40,1,0.0001,Adaptive SA,1844.7138196568712,14,14,2.009868860244751
40,2,0.0001,Greedy,1896.1113303844543,14,14,0.0038619041442871094
40,2,0.0001,SA,1896.1113303844543,14,14,2.1557977199554443
40,2,0.0001,Adaptive SA,1896.1113303844543,14,14,2.0408008098602295
40,2,0.0001,SA,1938.4775995528228,15,15,2.898355484008789
40,2,0.0001,Adaptive SA,1896.1113303844543,14,14,2.3375356197357178
40,2,0.0001,SA,1896.1113303844543,14,14,2.099501609802246
40,2,0.0001,Adaptive SA,1896.1113303844543,14,14,2.077735662460327
40,2,0.0001,SA,1906.9464755896606,15,15,2.2734625339508057
40,2,0.0001,Adaptive SA,1896.1113303844543,14,14,2.055402994155884
40,2,0.0001,SA,1910.4485923365191,15,15,3.2488441467285156
40,2,0.0001,Adaptive SA,1896.1113303844543,14,14,2.1032063961029053
40,2,0.0001,SA,1896.1113303844543,14,14,2.177234649658203
40,2,0.0001,Adaptive SA,1896.1113303844543,14,14,2.027513265609741
40,2,0.0001,SA,1896.1113303844543,14,14,2.1582436561584473
40,2,0.0001,Adaptive SA,1896.1113303844543,14,14,2.2940001487731934
40,2,0.0001,SA,1911.2298322326133,15,15,2.9688217639923096
40,2,0.0001,Adaptive SA,1896.1113303844543,14,14,2.009340286254883
40,2,0.0001,SA,1934.1723264765087,15,15,2.1328659057617188
40,2,0.0001,Adaptive SA,1896.1113303844543,14,14,2.1567416191101074
40,2,0.0001,SA,1902.1839479386133,15,15,2.2091166973114014
40,2,0.0001,Adaptive SA,1896.1113303844543,14,14,2.6164000034332275
40,3,0.0001,Greedy,1880.1271717479924,14,14,0.004800558090209961
40,3,0.0001,SA,1924.9242936465682,15,15,2.692514181137085
40,3,0.0001,Adaptive SA,1880.1271717479924,14,14,2.0792267322540283
40,3,0.0001,SA,1927.5402953947346,16,16,2.3737452030181885
40,3,0.0001,Adaptive SA,1880.1271717479924,14,14,2.0357370376586914
40,3,0.0001,SA,1946.7168689942887,16,16,2.251875400543213
40,3,0.0001,Adaptive SA,1880.1271717479924,14,14,3.075603485107422
40,3,0.0001,SA,1930.9766103023273,16,16,2.1763906478881836
40,3,0.0001,Adaptive SA,1880.1271717479924,14,14,2.1334164142608643
40,3,0.0001,SA,1931.1732765203328,16,16,2.198118209838867
40,3,0.0001,Adaptive SA,1880.1271717479924,14,14,2.1084327697753906
40,3,0.0001,SA,1925.2207689002557,15,15,2.631633996963501
40,3,0.0001,Adaptive SA,1880.1271717479924,14,14,2.727631092071533
40,3,0.0001,SA,1924.9242936465682,15,15,2.184382915496826
40,3,0.0001,Adaptive SA,1880.1271717479924,14,14,1.9814815521240234
40,3,0.0001,SA,1946.7168689942887,16,16,2.2224888801574707
40,3,0.0001,Adaptive SA,1880.1271717479924,14,14,2.1533596515655518
40,3,0.0001,SA,1925.2207689002557,15,15,2.9885919094085693
40,3,0.0001,Adaptive SA,1880.1271717479924,14,14,2.361363410949707
40,3,0.0001,SA,1915.2015779633468,15,15,2.1445066928863525
40,3,0.0001,Adaptive SA,1880.1271717479924,14,14,2.1694962978363037
40,4,0.0001,Greedy,1819.2696831671058,12,14,0.004693508148193359
40,4,0.0001,SA,1877.4960664187367,14,16,2.3738889694213867
40,4,0.0001,Adaptive SA,1819.2696831671058,12,14,2.302610158920288
40,4,0.0001,SA,1830.1586309424843,13,13,3.0267326831817627
40,4,0.0001,Adaptive SA,1819.2696831671058,12,14,2.035752058029175
40,4,0.0001,SA,1846.8832439642135,13,15,2.0447030067443848
40,4,0.0001,Adaptive SA,1819.2696831671058,12,14,2.032273054122925
40,4,0.0001,SA,1863.6272261771514,13,15,2.056755781173706
40,4,0.0001,Adaptive SA,1819.2696831671058,12,14,2.457761764526367
40,4,0.0001,SA,1847.7382031803163,14,16,2.880061149597168
40,4,0.0001,Adaptive SA,1819.2696831671058,12,14,2.060039758682251
40,4,0.0001,SA,1861.3560241828468,13,15,2.1271538734436035
40,4,0.0001,Adaptive SA,1819.2696831671058,12,14,2.073519229888916
40,4,0.0001,SA,1847.9391979406469,13,15,2.1755993366241455
40,4,0.0001,Adaptive SA,1819.2696831671058,12,14,2.6033687591552734
40,4,0.0001,SA,1819.2696831671058,12,14,2.541938543319702
40,4,0.0001,Adaptive SA,1819.2696831671058,12,14,2.1006691455841064
40,4,0.0001,SA,1830.2827411437502,14,14,2.1918692588806152
40,4,0.0001,Adaptive SA,1819.2696831671058,12,14,2.1140990257263184
40,4,0.0001,SA,1842.8256190272016,14,16,2.1699538230895996
40,4,0.0001,Adaptive SA,1819.2696831671058,12,14,2.929486036300659
40,5,0.0001,Greedy,1659.8548719971195,13,13,0.0058536529541015625
40,5,0.0001,SA,1659.8548719971197,13,13,2.2109665870666504
40,5,0.0001,Adaptive SA,1659.8548719971197,13,13,2.0299439430236816
40,5,0.0001,SA,1678.7584265911223,14,14,2.118678092956543
40,5,0.0001,Adaptive SA,1659.8548719971197,13,13,2.038705348968506
40,5,0.0001,SA,1660.5554643505154,15,15,2.2853591442108154
40,5,0.0001,Adaptive SA,1659.8548719971197,13,13,2.918614387512207
40,5,0.0001,SA,1679.103997052184,15,15,2.250142812728882
40,5,0.0001,Adaptive SA,1659.8548719971197,13,13,2.0417559146881104
40,5,0.0001,SA,1697.7930284113481,15,15,2.352079153060913
40,5,0.0001,Adaptive SA,1659.8548719971197,13,13,2.018507242202759
40,5,0.0001,SA,1675.3823581093839,14,14,2.6942927837371826
